date,year,month,day,label,vintage,style,country,price,quantity,rate
2021-07-29,2021,7,29,Wine M,2013,White,Italy,174.85,2,94
2021-07-05,2021,7,5,Wine Y,2018,Orange,Italy,159.55,10,80
2021-03-19,2021,3,19,Wine V,2008,Sweet,Argentina,118.78,14,95
2021-02-23,2021,2,23,Wine X,1983,Sweet,Germany,85.19,11,81
2021-03-07,2021,3,7,Wine Z,2005,Orange,Uruguay,215.47,3,91
2021-03-13,2021,3,13,Wine R,1987,Sparkling,Chile,316.22,7,90
2021-03-29,2021,3,29,Wine Y,2008,Orange,France,76.97,4,88
2021-02-11,2021,2,11,Wine Q,2015,Sparkling,Chile,178.95,11,100
2021-12-22,2021,12,22,Wine G,2003,Red,Argentina,50.19,4,91
2021-02-16,2021,2,16,Wine Q,1992,Sparkling,Uruguay,321.3,3,83
2021-04-24,2021,4,24,Wine P,2019,Sparkling,Germany,276.13,2,96
2021-06-02,2021,6,2,Wine O,2020,White,Germany,50.49,9,95
2021-07-04,2021,7,4,Wine E,1992,Red,Italy,419.56,6,86
2021-03-09,2021,3,9,Wine H,1984,Red,Chile,90.47,10,86
2021-04-09,2021,4,9,Wine Y,1998,Orange,Chile,134.72,15,91
2021-08-24,2021,8,24,Wine O,2014,White,Brazil,241.43,4,85
2021-08-15,2021,8,15,Wine Z,2009,Orange,Brazil,50.01,5,90
2021-03-07,2021,3,7,Wine Z,2016,Orange,Argentina,269.92,3,83
2021-01-27,2021,1,27,Wine R,1982,Sparkling,Chile,106.43,5,96
2021-02-02,2021,2,2,Wine M,1984,White,Chile,114.44,6,75
2021-08-27,2021,8,27,Wine T,2006,Rose,Spain,148.82,11,91
2021-12-01,2021,12,1,Wine Q,1994,Sparkling,Portugal,116.52,11,93
2021-12-22,2021,12,22,Wine V,2003,Sweet,Italy,59.5,10,88
2021-12-27,2021,12,27,Wine U,2014,Rose,Spain,103.33,5,99
2021-03-05,2021,3,5,Wine M,2017,White,Chile,504.08,10,79
2021-09-13,2021,9,13,Wine H,2018,Red,Germany,157.36,4,90
2021-05-08,2021,5,8,Wine X,2013,Sweet,Brazil,121.95,14,80
2021-04-21,2021,4,21,Wine Q,1996,Sparkling,France,477.37,15,87
2021-01-21,2021,1,21,Wine W,2002,Sweet,Argentina,143.81,13,89
2021-10-02,2021,10,2,Wine I,1991,Red,USA,142.0,5,100
2021-09-13,2021,9,13,Wine Y,2002,Orange,Italy,107.16,11,93
2021-10-17,2021,10,17,Wine Y,2019,Orange,Brazil,230.99,11,79
2021-09-21,2021,9,21,Wine Z,2005,Orange,Portugal,54.04,15,97
2021-11-10,2021,11,10,Wine P,2011,Sparkling,USA,325.61,2,83
2021-03-03,2021,3,3,Wine C,1992,Red,Germany,144.15,2,91
2021-04-08,2021,4,8,Wine J,2005,Red,Portugal,87.46,15,97
2021-06-19,2021,6,19,Wine S,2007,Rose,Italy,125.44,5,89
2021-12-14,2021,12,14,Wine R,2017,Sparkling,Uruguay,84.15,6,87
2021-01-30,2021,1,30,Wine Y,1994,Orange,Argentina,64.82,15,75
2021-08-16,2021,8,16,Wine S,1994,Rose,Brazil,105.37,2,77
2021-06-24,2021,6,24,Wine U,2000,Rose,Portugal,210.81,3,87
2021-02-28,2021,2,28,Wine Z,2013,Orange,Chile,163.2,10,94
2021-03-12,2021,3,12,Wine Z,1983,Orange,Chile,179.26,6,80
2021-10-21,2021,10,21,Wine X,1983,Sweet,France,80.51,9,77
2021-02-01,2021,2,1,Wine T,1991,Rose,France,361.69,1,99
2021-07-16,2021,7,16,Wine Q,1985,Sparkling,Brazil,408.35,6,87
2021-09-22,2021,9,22,Wine G,2018,Red,Uruguay,249.89,15,85
2021-04-15,2021,4,15,Wine V,1991,Sweet,Spain,424.92,7,91
2021-07-03,2021,7,3,Wine P,2014,Sparkling,Spain,148.72,10,78
2021-05-31,2021,5,31,Wine Z,1997,Orange,Italy,148.5,4,93
2021-01-19,2021,1,19,Wine Z,2002,Orange,Spain,148.63,3,95
2021-05-01,2021,5,1,Wine Z,2012,Orange,Portugal,95.71,8,98
2021-04-18,2021,4,18,Wine D,1998,Red,Brazil,94.86,13,86
2021-09-15,2021,9,15,Wine X,2005,Sweet,Spain,207.72,11,92
2021-08-01,2021,8,1,Wine Y,1994,Orange,Italy,240.94,14,82
2021-04-12,2021,4,12,Wine F,1998,Red,France,240.62,14,93
2021-05-16,2021,5,16,Wine Y,2011,Orange,Italy,257.09,10,75
2021-12-20,2021,12,20,Wine X,1988,Sweet,Chile,51.65,5,100
2021-11-30,2021,11,30,Wine P,2000,Sparkling,Germany,358.45,3,81
2021-12-30,2021,12,30,Wine S,1999,Rose,France,73.35,6,79
2021-10-27,2021,10,27,Wine K,2009,White,Italy,285.92,15,88
2021-08-05,2021,8,5,Wine L,1989,White,Germany,227.16,11,77
2021-06-15,2021,6,15,Wine W,2007,Sweet,Portugal,151.57,12,85
2021-11-27,2021,11,27,Wine E,2019,Red,Chile,316.0,3,89
2021-04-19,2021,4,19,Wine X,1987,Sweet,Germany,68.71,9,79
2021-11-14,2021,11,14,Wine P,2020,Sparkling,Brazil,417.18,12,100
2021-04-15,2021,4,15,Wine W,1984,Sweet,Spain,84.8,1,88
2021-10-03,2021,10,3,Wine V,1984,Sweet,USA,99.01,15,100
2021-09-10,2021,9,10,Wine U,1988,Rose,Argentina,82.44,10,75
2021-11-02,2021,11,2,Wine Z,1990,Orange,Chile,161.87,7,83
2021-10-17,2021,10,17,Wine Z,1984,Orange,Spain,323.3,1,94
2021-02-13,2021,2,13,Wine T,2001,Rose,Chile,130.21,7,96
2021-02-25,2021,2,25,Wine W,1988,Sweet,Uruguay,64.56,9,90
2021-07-24,2021,7,24,Wine S,2014,Rose,USA,143.23,1,83
2021-05-28,2021,5,28,Wine U,2000,Rose,Germany,374.54,2,83
2021-08-28,2021,8,28,Wine M,1982,White,Germany,153.32,12,96
2021-11-09,2021,11,9,Wine X,2020,Sweet,France,94.5,11,79
2021-10-25,2021,10,25,Wine V,1994,Sweet,Argentina,114.2,15,84
2021-03-27,2021,3,27,Wine K,2018,White,USA,76.82,8,78
2021-04-27,2021,4,27,Wine P,2011,Sparkling,USA,177.16,3,97
2021-01-16,2021,1,16,Wine Z,1985,Orange,Germany,70.58,14,89
2021-10-12,2021,10,12,Wine X,2004,Sweet,Uruguay,296.16,11,82
2021-10-19,2021,10,19,Wine N,2008,White,Argentina,447.68,10,85
2021-09-03,2021,9,3,Wine C,1986,Red,Portugal,150.82,3,86
2021-06-12,2021,6,12,Wine E,1989,Red,USA,131.3,14,78
2021-01-14,2021,1,14,Wine E,1998,Red,Uruguay,257.06,8,92
2021-12-17,2021,12,17,Wine X,1990,Sweet,Chile,172.02,12,82
2021-11-15,2021,11,15,Wine H,1992,Red,Italy,165.27,10,78
2021-04-14,2021,4,14,Wine Y,2002,Orange,Uruguay,52.53,4,100
2021-12-11,2021,12,11,Wine Y,2012,Orange,Chile,95.71,5,85
2021-08-15,2021,8,15,Wine T,1992,Rose,Uruguay,455.12,11,76
2021-01-08,2021,1,8,Wine N,1989,White,Portugal,192.0,1,94
2021-02-23,2021,2,23,Wine R,2002,Sparkling,Spain,134.85,4,82
2021-03-17,2021,3,17,Wine Y,1985,Orange,Brazil,267.65,6,88
2021-11-16,2021,11,16,Wine O,1992,White,Spain,212.89,3,95
2021-06-13,2021,6,13,Wine L,2018,White,Italy,124.97,14,90
2021-02-23,2021,2,23,Wine O,2011,White,Germany,483.58,12,79
2021-07-18,2021,7,18,Wine T,2007,Rose,Argentina,99.04,14,98
2021-10-07,2021,10,7,Wine R,1991,Sparkling,Italy,56.46,11,93
2021-08-18,2021,8,18,Wine W,2007,Sweet,Italy,287.93,9,93
2021-10-30,2021,10,30,Wine P,2007,Sparkling,Brazil,204.41,10,86
2021-08-21,2021,8,21,Wine L,2008,White,Italy,50.38,8,83
2021-12-01,2021,12,1,Wine V,1996,Sweet,Brazil,203.33,13,82
2021-05-16,2021,5,16,Wine U,2014,Rose,Brazil,58.33,11,88
2021-01-23,2021,1,23,Wine Z,1984,Orange,Argentina,103.6,13,78
2021-04-24,2021,4,24,Wine U,2018,Rose,Argentina,115.88,11,82
2021-07-16,2021,7,16,Wine J,2021,Red,Argentina,127.78,13,84
2021-10-14,2021,10,14,Wine Z,1983,Orange,Argentina,458.49,10,91
2021-09-12,2021,9,12,Wine U,2013,Rose,Germany,176.45,13,79
2021-05-28,2021,5,28,Wine L,1995,White,Germany,397.12,15,81
2021-04-12,2021,4,12,Wine X,1984,Sweet,USA,406.86,6,89
2021-01-02,2021,1,2,Wine R,1990,Sparkling,Spain,203.69,13,80
2021-04-06,2021,4,6,Wine E,2005,Red,Chile,332.93,1,100
2021-10-01,2021,10,1,Wine S,2017,Rose,Italy,420.34,7,100
2021-09-08,2021,9,8,Wine P,2001,Sparkling,Brazil,450.75,10,92
2021-08-31,2021,8,31,Wine W,2013,Sweet,Spain,204.16,11,92
2021-07-25,2021,7,25,Wine Z,1996,Orange,Germany,197.34,2,82
2021-12-17,2021,12,17,Wine D,2015,Red,Portugal,373.12,10,92
2021-04-01,2021,4,1,Wine L,2015,White,Italy,311.41,2,80
2021-12-31,2021,12,31,Wine E,1990,Red,Argentina,175.72,5,81
2021-07-12,2021,7,12,Wine U,1994,Rose,France,349.55,6,87
2021-11-08,2021,11,8,Wine F,1985,Red,Germany,230.61,9,90
2021-03-12,2021,3,12,Wine Y,1982,Orange,France,53.73,11,77
2021-11-13,2021,11,13,Wine R,2021,Sparkling,Spain,92.59,7,97
2021-06-06,2021,6,6,Wine S,1986,Rose,Chile,118.73,13,79
2021-02-21,2021,2,21,Wine K,2010,White,Uruguay,417.22,14,95
2021-03-17,2021,3,17,Wine W,2008,Sweet,Spain,448.39,9,91
2021-09-23,2021,9,23,Wine T,2002,Rose,Portugal,57.47,1,87
2021-12-19,2021,12,19,Wine W,1984,Sweet,Argentina,54.24,8,87
2021-01-27,2021,1,27,Wine U,1996,Rose,Portugal,184.31,15,97
2021-01-04,2021,1,4,Wine Z,1988,Orange,Uruguay,120.85,9,85
2021-04-29,2021,4,29,Wine Y,1985,Orange,Chile,297.1,13,77
2021-05-06,2021,5,6,Wine B,2014,Red,USA,131.61,3,80
2021-11-02,2021,11,2,Wine U,2007,Rose,Germany,116.1,11,77
2021-07-06,2021,7,6,Wine O,1991,White,Italy,144.77,8,95
2021-10-11,2021,10,11,Wine Q,1997,Sparkling,Chile,274.59,3,92
2021-04-24,2021,4,24,Wine J,2013,Red,Chile,236.65,7,86
2021-08-13,2021,8,13,Wine R,2011,Sparkling,Spain,64.09,7,93
2021-08-23,2021,8,23,Wine U,2014,Rose,Portugal,66.04,7,99
2021-12-13,2021,12,13,Wine F,2011,Red,Uruguay,72.69,8,79
2021-06-03,2021,6,3,Wine Z,2020,Orange,USA,173.33,8,93
2021-01-25,2021,1,25,Wine Y,2011,Orange,Chile,82.11,4,91
2021-08-19,2021,8,19,Wine R,2011,Sparkling,USA,112.1,3,92
2021-01-06,2021,1,6,Wine Y,2019,Orange,Italy,118.6,9,82
2021-03-06,2021,3,6,Wine M,1984,White,Germany,257.42,7,79
2021-12-01,2021,12,1,Wine R,1983,Sparkling,Chile,545.45,1,82
2021-12-04,2021,12,4,Wine Q,2005,Sparkling,Portugal,316.25,12,83
2021-04-06,2021,4,6,Wine U,1990,Rose,Italy,155.09,10,83
2021-10-16,2021,10,16,Wine U,1999,Rose,Chile,194.72,5,89
2021-12-26,2021,12,26,Wine U,1993,Rose,Uruguay,102.56,8,100
2021-04-04,2021,4,4,Wine O,2001,White,USA,146.34,14,84
2021-04-03,2021,4,3,Wine O,1990,White,Argentina,240.77,15,78
2021-03-08,2021,3,8,Wine M,2018,White,Argentina,311.71,12,77
2021-03-31,2021,3,31,Wine O,1991,White,Argentina,309.88,4,96
2021-10-13,2021,10,13,Wine E,2006,Red,Portugal,120.57,15,78
2021-09-27,2021,9,27,Wine O,2019,White,Spain,154.99,5,95
2021-12-04,2021,12,4,Wine T,2005,Rose,Italy,224.44,10,81
2021-02-25,2021,2,25,Wine Q,2000,Sparkling,Italy,118.3,4,91
2021-11-11,2021,11,11,Wine Y,1982,Orange,Chile,485.93,9,89
2021-02-06,2021,2,6,Wine R,1994,Sparkling,Spain,430.95,13,82
2021-01-07,2021,1,7,Wine P,1996,Sparkling,Uruguay,83.76,7,83
2021-01-25,2021,1,25,Wine K,1988,White,France,276.9,6,93
2021-04-24,2021,4,24,Wine U,2016,Rose,Brazil,188.59,4,93
2021-10-01,2021,10,1,Wine M,2016,White,Uruguay,61.18,10,96
2021-09-01,2021,9,1,Wine O,2012,White,Uruguay,82.48,3,95
2021-03-14,2021,3,14,Wine L,1983,White,USA,60.61,2,87
2021-04-21,2021,4,21,Wine D,2004,Red,Germany,331.97,7,100
2021-09-07,2021,9,7,Wine U,2009,Rose,Chile,287.33,11,77
2021-07-14,2021,7,14,Wine O,2017,White,Uruguay,83.76,7,93
2021-05-07,2021,5,7,Wine R,2018,Sparkling,Portugal,435.03,2,96
2021-11-03,2021,11,3,Wine P,2005,Sparkling,Spain,136.48,6,76
2021-03-10,2021,3,10,Wine W,2010,Sweet,Brazil,412.79,12,75
2021-10-29,2021,10,29,Wine Z,2006,Orange,Uruguay,66.51,13,79
2021-12-08,2021,12,8,Wine Y,1993,Orange,France,361.32,11,84
2021-09-05,2021,9,5,Wine V,1987,Sweet,Chile,229.03,3,81
2021-06-29,2021,6,29,Wine L,2021,White,France,108.73,9,75
2021-04-05,2021,4,5,Wine U,1986,Rose,Germany,348.27,12,94
2021-01-01,2021,1,1,Wine O,2008,White,Uruguay,133.89,12,88
2021-06-06,2021,6,6,Wine K,1993,White,USA,435.96,3,80
2021-10-20,2021,10,20,Wine W,1995,Sweet,Chile,74.46,4,92
2021-09-30,2021,9,30,Wine C,1994,Red,Argentina,92.25,6,99
2021-10-16,2021,10,16,Wine X,1984,Sweet,Brazil,298.11,10,90
2021-08-17,2021,8,17,Wine V,1993,Sweet,Portugal,421.56,3,90
2021-03-20,2021,3,20,Wine V,2007,Sweet,Argentina,460.2,15,91
2021-10-12,2021,10,12,Wine U,1983,Rose,Argentina,313.93,1,77
2021-10-21,2021,10,21,Wine Y,2021,Orange,Germany,152.56,12,87
2021-11-27,2021,11,27,Wine T,2002,Rose,Italy,182.66,10,77
2021-03-04,2021,3,4,Wine U,1996,Rose,Uruguay,246.23,2,98
2021-11-02,2021,11,2,Wine P,1998,Sparkling,Portugal,149.15,14,89
2021-01-30,2021,1,30,Wine I,2018,Red,Brazil,889.38,7,100
2021-05-06,2021,5,6,Wine M,1996,White,Argentina,416.06,4,91
2021-04-19,2021,4,19,Wine I,1998,Red,Spain,383.4,5,77
2021-05-24,2021,5,24,Wine P,2012,Sparkling,USA,130.61,14,85
2021-09-04,2021,9,4,Wine O,2002,White,Argentina,108.08,5,87
2021-09-11,2021,9,11,Wine R,1984,Sparkling,Argentina,238.68,15,83
2021-09-07,2021,9,7,Wine F,2001,Red,Italy,145.28,10,99
2021-11-07,2021,11,7,Wine R,2016,Sparkling,Chile,152.6,3,90
2021-09-27,2021,9,27,Wine Y,2010,Orange,Uruguay,227.56,12,97
2021-02-27,2021,2,27,Wine P,2009,Sparkling,France,332.31,12,88
2021-03-10,2021,3,10,Wine H,1997,Red,Brazil,115.93,10,79
2021-09-18,2021,9,18,Wine G,2019,Red,Spain,214.71,6,94
2021-03-12,2021,3,12,Wine Z,2002,Orange,Argentina,123.09,4,99
2021-05-01,2021,5,1,Wine P,1984,Sparkling,France,395.46,2,94
2021-06-29,2021,6,29,Wine V,1994,Sweet,Spain,222.88,3,94
2021-02-20,2021,2,20,Wine Z,2009,Orange,Uruguay,115.31,2,98
2021-12-30,2021,12,30,Wine Z,2002,Orange,Argentina,211.25,7,88
2021-08-16,2021,8,16,Wine Z,1987,Orange,Portugal,78.74,13,100
2021-11-13,2021,11,13,Wine T,1991,Rose,Portugal,190.89,7,78
2021-01-11,2021,1,11,Wine O,2009,White,Uruguay,441.25,1,96
2021-07-11,2021,7,11,Wine J,1988,Red,Germany,515.0,12,77
2021-03-06,2021,3,6,Wine W,1982,Sweet,Italy,61.94,9,89
2021-02-09,2021,2,9,Wine Y,1989,Orange,Chile,263.48,1,93
2021-03-16,2021,3,16,Wine T,2016,Rose,Uruguay,210.51,9,87
2021-02-20,2021,2,20,Wine F,2002,Red,Germany,347.51,9,99
2021-10-11,2021,10,11,Wine U,1984,Rose,Portugal,159.53,4,98
2021-01-22,2021,1,22,Wine R,1985,Sparkling,Chile,121.08,3,80
2021-07-06,2021,7,6,Wine V,1993,Sweet,France,166.57,6,75
2021-07-05,2021,7,5,Wine T,2001,Rose,Spain,342.98,12,99
2021-02-09,2021,2,9,Wine M,1985,White,Argentina,155.77,14,95
2021-12-24,2021,12,24,Wine R,1984,Sparkling,Argentina,200.62,13,97
2021-07-19,2021,7,19,Wine Z,2017,Orange,Uruguay,289.14,7,82
2021-07-19,2021,7,19,Wine D,2007,Red,Brazil,478.58,12,90
2021-02-11,2021,2,11,Wine B,2014,Red,Argentina,327.39,14,78
2021-06-08,2021,6,8,Wine Y,2015,Orange,France,123.39,5,90
2021-04-26,2021,4,26,Wine K,1998,White,Germany,189.65,1,77
2021-02-10,2021,2,10,Wine G,2019,Red,Germany,124.3,14,79
2021-11-08,2021,11,8,Wine U,2004,Rose,Brazil,351.9,8,89
2021-06-23,2021,6,23,Wine W,1987,Sweet,Spain,251.58,14,85
2021-08-20,2021,8,20,Wine B,2005,Red,Germany,124.69,10,97
2021-01-09,2021,1,9,Wine N,1989,White,Uruguay,130.11,5,75
2021-12-19,2021,12,19,Wine O,2002,White,Italy,154.36,7,93
2021-01-02,2021,1,2,Wine Q,2003,Sparkling,Chile,79.7,2,92
2021-12-08,2021,12,8,Wine G,1987,Red,Portugal,111.38,9,83
2021-05-20,2021,5,20,Wine P,1993,Sparkling,Spain,165.94,8,94
2021-06-14,2021,6,14,Wine R,2007,Sparkling,Spain,330.55,10,87
2021-11-10,2021,11,10,Wine Y,2021,Orange,Italy,186.02,6,91
2021-08-20,2021,8,20,Wine Z,2013,Orange,Chile,50.96,11,90
2021-07-18,2021,7,18,Wine K,2010,White,Brazil,197.76,2,83
2021-03-12,2021,3,12,Wine G,1998,Red,Portugal,227.97,1,93
2021-11-16,2021,11,16,Wine M,1987,White,Uruguay,155.61,2,90
2021-04-19,2021,4,19,Wine L,2012,White,Argentina,260.81,15,90
2021-01-10,2021,1,10,Wine Y,2003,Orange,Argentina,350.47,14,97
2021-11-24,2021,11,24,Wine C,1999,Red,Uruguay,58.52,7,88
2021-12-03,2021,12,3,Wine R,1993,Sparkling,Brazil,50.86,1,90
2021-02-02,2021,2,2,Wine V,1986,Sweet,Chile,185.19,5,81
2021-01-31,2021,1,31,Wine S,2012,Rose,Germany,257.87,13,97
2021-05-27,2021,5,27,Wine T,1983,Rose,France,459.72,12,99
2021-05-09,2021,5,9,Wine E,1990,Red,Spain,89.15,12,92
2021-08-02,2021,8,2,Wine P,1989,Sparkling,Italy,173.74,3,96
2021-02-02,2021,2,2,Wine S,1991,Rose,USA,331.23,12,92
2021-07-16,2021,7,16,Wine P,2000,Sparkling,Germany,464.71,8,75
2021-02-17,2021,2,17,Wine O,1989,White,Uruguay,76.81,11,80
2021-04-22,2021,4,22,Wine C,2009,Red,France,94.04,2,86
2021-04-22,2021,4,22,Wine T,1988,Rose,Chile,142.68,15,96
2021-01-20,2021,1,20,Wine R,1996,Sparkling,Portugal,305.62,10,94
2021-01-13,2021,1,13,Wine V,2003,Sweet,Chile,318.44,6,81
2021-03-15,2021,3,15,Wine R,2011,Sparkling,Argentina,644.95,4,92
2021-12-21,2021,12,21,Wine H,2003,Red,Argentina,166.54,11,86
2021-09-30,2021,9,30,Wine Y,2002,Orange,Germany,62.92,3,86
2021-03-07,2021,3,7,Wine Y,1987,Orange,Argentina,91.89,10,76
2021-04-16,2021,4,16,Wine A,2004,Red,Italy,121.69,10,99
2021-06-08,2021,6,8,Wine Q,1997,Sparkling,France,307.63,7,86
2021-05-19,2021,5,19,Wine Y,1990,Orange,Germany,496.54,8,78
2021-12-11,2021,12,11,Wine S,1987,Rose,Germany,428.67,11,80
2021-07-19,2021,7,19,Wine U,1988,Rose,Argentina,490.27,2,95
2021-12-01,2021,12,1,Wine L,2009,White,Uruguay,75.44,4,82
2021-11-17,2021,11,17,Wine N,2012,White,Spain,220.73,5,76
2021-06-15,2021,6,15,Wine T,1991,Rose,Germany,167.59,10,99
2021-01-14,2021,1,14,Wine N,1996,White,Uruguay,200.19,9,100
2021-04-19,2021,4,19,Wine S,2001,Rose,Portugal,73.85,12,98
2021-10-24,2021,10,24,Wine T,1999,Rose,Argentina,133.77,3,94
2021-04-02,2021,4,2,Wine E,1989,Red,France,95.24,14,79
2021-08-23,2021,8,23,Wine Z,1994,Orange,Portugal,190.67,3,81
2021-11-07,2021,11,7,Wine P,1997,Sparkling,Portugal,56.4,15,83
2021-09-08,2021,9,8,Wine L,1999,White,Germany,224.83,1,79
2021-04-30,2021,4,30,Wine Z,2000,Orange,USA,209.51,8,77
2021-05-17,2021,5,17,Wine T,1999,Rose,Spain,65.12,8,89
2021-08-18,2021,8,18,Wine T,1982,Rose,Spain,95.76,11,85
2021-07-09,2021,7,9,Wine W,1999,Sweet,Uruguay,352.8,14,96
2021-05-08,2021,5,8,Wine P,2018,Sparkling,USA,264.96,14,93
2021-11-16,2021,11,16,Wine R,2006,Sparkling,Brazil,123.95,13,97
2021-01-05,2021,1,5,Wine C,2006,Red,Uruguay,330.65,10,81
2021-09-06,2021,9,6,Wine U,1996,Rose,USA,280.77,12,82
2021-06-22,2021,6,22,Wine T,2017,Rose,USA,103.85,10,97
2021-02-28,2021,2,28,Wine N,2012,White,Italy,333.95,8,87
2021-09-17,2021,9,17,Wine T,2018,Rose,USA,267.14,9,90
2021-04-22,2021,4,22,Wine Y,2021,Orange,USA,124.53,7,86
2021-12-20,2021,12,20,Wine S,1998,Rose,France,270.03,2,88
2021-06-03,2021,6,3,Wine W,1985,Sweet,Argentina,229.4,5,83
2021-09-28,2021,9,28,Wine Y,2018,Orange,Spain,276.32,14,99
2021-06-10,2021,6,10,Wine P,1988,Sparkling,Argentina,115.95,15,98
2021-04-12,2021,4,12,Wine X,1999,Sweet,Chile,95.54,5,82
2021-08-15,2021,8,15,Wine W,1994,Sweet,Argentina,147.17,7,85
2021-07-03,2021,7,3,Wine B,2018,Red,USA,123.57,7,98
2021-03-06,2021,3,6,Wine L,2015,White,USA,166.57,1,85
2021-12-06,2021,12,6,Wine S,1986,Rose,Brazil,110.92,10,96
2021-11-21,2021,11,21,Wine H,1986,Red,Brazil,65.43,1,88
2021-10-10,2021,10,10,Wine V,2002,Sweet,Italy,418.3,10,99
2021-08-29,2021,8,29,Wine S,1983,Rose,Portugal,98.71,15,98
2021-07-22,2021,7,22,Wine I,1989,Red,USA,98.12,4,92
2021-03-14,2021,3,14,Wine U,1994,Rose,Uruguay,62.51,4,93
2021-10-09,2021,10,9,Wine R,1996,Sparkling,Chile,189.95,14,81
2021-01-15,2021,1,15,Wine X,2001,Sweet,Italy,82.2,4,86
2021-08-23,2021,8,23,Wine F,2004,Red,USA,170.95,2,88
2021-07-09,2021,7,9,Wine W,1995,Sweet,Italy,233.03,7,93
2021-03-09,2021,3,9,Wine A,1999,Red,Brazil,292.02,4,94
2021-05-29,2021,5,29,Wine E,1985,Red,Italy,81.59,6,98
2021-04-12,2021,4,12,Wine N,2001,White,Argentina,185.32,12,94
2021-10-17,2021,10,17,Wine Y,1990,Orange,Italy,469.71,7,98
2021-08-13,2021,8,13,Wine F,2012,Red,France,116.0,15,76
2021-06-19,2021,6,19,Wine L,2010,White,Argentina,423.4,12,87
2021-12-17,2021,12,17,Wine Y,2015,Orange,Argentina,309.37,12,89
2021-03-29,2021,3,29,Wine T,2006,Rose,Chile,302.76,2,77
2021-05-03,2021,5,3,Wine J,1989,Red,USA,176.05,12,90
2021-11-26,2021,11,26,Wine V,2014,Sweet,Brazil,53.82,13,77
2021-09-13,2021,9,13,Wine T,2010,Rose,Uruguay,374.24,13,82
2021-12-17,2021,12,17,Wine O,2012,White,Chile,145.41,5,94
2021-08-01,2021,8,1,Wine V,1997,Sweet,Chile,59.83,5,81
2021-07-07,2021,7,7,Wine P,1990,Sparkling,Chile,187.22,12,77
2021-04-05,2021,4,5,Wine U,1990,Rose,Uruguay,109.29,2,76
2021-06-17,2021,6,17,Wine Z,2015,Orange,USA,123.79,1,97
2021-11-26,2021,11,26,Wine Y,2020,Orange,France,61.81,3,83
2021-03-19,2021,3,19,Wine Q,2011,Sparkling,Spain,99.16,3,100
2021-03-24,2021,3,24,Wine H,2016,Red,Germany,149.24,7,96
2021-04-09,2021,4,9,Wine L,2009,White,Italy,341.83,13,89
2021-08-13,2021,8,13,Wine S,1993,Rose,Italy,297.64,7,95
2021-09-23,2021,9,23,Wine Z,1993,Orange,Chile,442.41,13,98
2021-08-13,2021,8,13,Wine Y,2001,Orange,USA,50.49,14,86
2021-08-04,2021,8,4,Wine S,1991,Rose,USA,78.49,8,91
2021-12-27,2021,12,27,Wine L,2011,White,Italy,187.23,15,98
2021-07-10,2021,7,10,Wine R,2013,Sparkling,Uruguay,89.09,11,82
2021-11-25,2021,11,25,Wine B,2014,Red,France,198.7,6,78
2021-08-11,2021,8,11,Wine I,1983,Red,France,442.27,1,88
2021-07-25,2021,7,25,Wine V,2020,Sweet,Brazil,134.39,12,83
2021-04-02,2021,4,2,Wine K,2013,White,Italy,63.49,3,80
2021-01-21,2021,1,21,Wine L,2011,White,Portugal,92.87,12,94
2021-03-28,2021,3,28,Wine W,1990,Sweet,Brazil,197.92,5,75
2021-10-07,2021,10,7,Wine R,2014,Sparkling,Argentina,138.73,3,82
2021-11-30,2021,11,30,Wine U,1983,Rose,Italy,271.04,14,85
2021-12-01,2021,12,1,Wine Z,2009,Orange,Italy,125.41,5,98
2021-12-26,2021,12,26,Wine V,2016,Sweet,Portugal,247.45,4,99
2021-11-11,2021,11,11,Wine Y,2004,Orange,Italy,63.81,7,75
2021-05-27,2021,5,27,Wine W,2008,Sweet,Uruguay,147.29,15,81
2021-03-08,2021,3,8,Wine V,2010,Sweet,Uruguay,260.35,6,93
2021-01-30,2021,1,30,Wine R,2000,Sparkling,Germany,420.34,5,94
2021-10-09,2021,10,9,Wine X,1991,Sweet,Brazil,250.1,1,88
2021-05-30,2021,5,30,Wine U,2013,Rose,Brazil,434.62,1,96
2021-02-12,2021,2,12,Wine U,1989,Rose,Brazil,152.07,6,98
2021-05-31,2021,5,31,Wine Z,2013,Orange,Spain,530.92,10,89
2021-07-06,2021,7,6,Wine J,1983,Red,Uruguay,492.15,14,85
2021-06-01,2021,6,1,Wine R,1988,Sparkling,Spain,297.76,7,78
2021-09-28,2021,9,28,Wine Q,2018,Sparkling,France,500.82,2,87
2021-11-26,2021,11,26,Wine B,2018,Red,France,210.34,13,76
2021-03-12,2021,3,12,Wine S,1995,Rose,France,88.41,1,83
2021-06-06,2021,6,6,Wine C,1996,Red,Brazil,384.98,5,89
2021-01-15,2021,1,15,Wine X,1991,Sweet,Uruguay,170.65,15,95
2021-03-14,2021,3,14,Wine X,1999,Sweet,USA,183.82,7,91
2021-06-05,2021,6,5,Wine C,2021,Red,France,161.8,2,75
2021-08-23,2021,8,23,Wine Q,2013,Sparkling,Italy,67.42,8,93
2021-03-19,2021,3,19,Wine X,2015,Sweet,Chile,53.24,15,78
2021-09-09,2021,9,9,Wine F,2013,Red,France,242.68,1,98
2021-01-22,2021,1,22,Wine Z,2004,Orange,USA,76.69,2,80
2021-04-18,2021,4,18,Wine T,1986,Rose,France,170.6,13,80
